Record,SppNumb,Species,Length_mm,Weight_g,Length_in,Weight_lbs,Sex,Maturity,MM,DD,YYYY,Date,WaterBody,Section,Count,Notes,LOC_Name,LOC_Number,NetType,Position,Season,TimeSet,TimePulled,HoursSet,H2OTempF,H2OTempC,NetNumb,NetCount,ConditionFultonsK,ConditionFiltered,Strategy,Length_cm,100mmGroup
86316,5,BULL,670,3282,26.38,7.24,Female,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,Fish Parts (KOK),South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,594,NA,109.12,TRUE,Transition,67,600
86314,5,BULL,680,3102,26.77,6.84,Female,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,594,NA,98.65,TRUE,Transition,68,600
85819,5,BULL,686,NA,27.01,NA,NA,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,Live release,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,585,NA,NA,FALSE,Transition,68,600
85870,5,BULL,686,NA,27.01,NA,NA,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,Live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,586,NA,NA,FALSE,Transition,68,600
86091,5,BULL,686,NA,27.01,NA,NA,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,live release,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,590,NA,NA,FALSE,Transition,68,600
86318,5,BULL,686,NA,27.01,NA,NA,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,live release,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,594,NA,NA,FALSE,Transition,68,600
86319,5,BULL,686,NA,27.01,NA,NA,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,live release,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,594,NA,NA,FALSE,Transition,68,600
86085,5,BULL,689,3477,27.13,7.67,Male,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,590,NA,106.3,TRUE,Transition,68,600
86312,5,BULL,704,3116,27.72,6.87,Female,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,594,NA,89.31,TRUE,Transition,70,700
86093,5,BULL,711,NA,27.99,NA,NA,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,live release,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,590,NA,NA,FALSE,Transition,71,700
86374,5,BULL,711,NA,27.99,NA,NA,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,live release,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,595,NA,NA,FALSE,Transition,71,700
86080,5,BULL,772,4028,30.39,8.88,Male,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,590,NA,87.55,TRUE,Transition,77,700
86141,5,BULL,787,NA,30.98,NA,NA,NA,5,13,2002,5/13/2002,Koocanusa,Rexford,1,live release,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,NA,591,NA,NA,FALSE,Transition,78,700
87759,5,BULL,223,310,8.78,0.68,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,CSU in stom,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,599,NA,279.54,FALSE,VARQ,22,200
88210,5,BULL,275,176,10.83,0.39,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,607,NA,84.63,TRUE,VARQ,27,200
88211,5,BULL,279,186,10.98,0.41,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,607,NA,85.64,TRUE,VARQ,27,200
87756,5,BULL,285,189,11.22,0.42,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,599,NA,81.64,TRUE,VARQ,28,200
88342,5,BULL,297,194,11.69,0.43,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,74.05,TRUE,VARQ,29,200
88006,5,BULL,305,NA,12.01,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,NA,603,NA,NA,FALSE,VARQ,30,300
88209,5,BULL,309,228,12.17,0.5,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,607,NA,77.28,TRUE,VARQ,30,300
87950,5,BULL,311,270,12.24,0.6,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,NA,602,NA,89.76,TRUE,VARQ,31,300
88212,5,BULL,311,266,12.24,0.59,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,607,NA,88.43,TRUE,VARQ,31,300
87757,5,BULL,325,315,12.8,0.69,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,599,NA,91.76,TRUE,VARQ,32,300
88213,5,BULL,326,392,12.83,0.86,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,607,NA,113.14,TRUE,VARQ,32,300
88289,5,BULL,328,302,12.91,0.67,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,608,NA,85.58,TRUE,VARQ,32,300
87887,5,BULL,330,254,12.99,0.56,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,NA,601,NA,70.68,TRUE,VARQ,33,300
88149,5,BULL,330,NA,12.99,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,606,NA,NA,FALSE,VARQ,33,300
87821,5,BULL,332,338,13.07,0.75,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,RSS in stom,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,600,NA,92.36,TRUE,VARQ,33,300
88004,5,BULL,344,376,13.54,0.83,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,NA,603,NA,92.37,TRUE,VARQ,34,300
88347,5,BULL,357,410,14.06,0.9,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,90.11,TRUE,VARQ,35,300
87758,5,BULL,368,471,14.49,1.04,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,RSS in stom,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,599,NA,94.51,TRUE,VARQ,36,300
88050,5,BULL,368,NA,14.49,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,604,NA,NA,FALSE,VARQ,36,300
88344,5,BULL,373,458,14.69,1.01,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,88.25,TRUE,VARQ,37,300
87949,5,BULL,386,494,15.2,1.09,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,NA,602,NA,85.89,TRUE,VARQ,38,300
88343,5,BULL,388,484,15.28,1.07,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,82.86,TRUE,VARQ,38,300
88537,5,BULL,389,486,15.31,1.07,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,NA,612,NA,82.56,TRUE,VARQ,38,300
87820,5,BULL,394,510,15.51,1.12,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,600,NA,83.38,TRUE,VARQ,39,300
88049,5,BULL,394,NA,15.51,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,604,NA,NA,FALSE,VARQ,39,300
88345,5,BULL,394,544,15.51,1.2,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,88.94,TRUE,VARQ,39,300
88346,5,BULL,400,576,15.75,1.27,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,90,TRUE,VARQ,40,400
88472,5,BULL,401,520,15.79,1.15,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,80.64,TRUE,VARQ,40,400
88473,5,BULL,401,537,15.79,1.18,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NSQ in Stom,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,83.28,TRUE,VARQ,40,400
88286,5,BULL,406,465,15.98,1.03,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,608,NA,69.48,TRUE,VARQ,40,400
88348,5,BULL,412,684,16.22,1.51,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,97.81,TRUE,VARQ,41,400
87822,5,BULL,413,NA,16.26,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,600,NA,NA,FALSE,VARQ,41,400
88148,5,BULL,413,NA,16.26,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,606,NA,NA,FALSE,VARQ,41,400
87761,5,BULL,419,NA,16.5,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,599,NA,NA,FALSE,VARQ,41,400
88109,5,BULL,419,NA,16.5,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,NA,605,NA,NA,FALSE,VARQ,41,400
88001,5,BULL,420,640,16.54,1.41,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,NA,603,NA,86.38,TRUE,VARQ,42,400
88288,5,BULL,423,601,16.65,1.32,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,608,NA,79.41,TRUE,VARQ,42,400
88424,5,BULL,427,622,16.81,1.37,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,610,NA,79.89,TRUE,VARQ,42,400
88476,5,BULL,431,853,16.97,1.88,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,106.54,TRUE,VARQ,43,400
88145,5,BULL,477,942,18.78,2.08,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,606,NA,86.8,TRUE,VARQ,47,400
88350,5,BULL,516,1437,20.31,3.17,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,104.59,TRUE,VARQ,51,500
88474,5,BULL,524,1430,20.63,3.15,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,99.39,TRUE,VARQ,52,500
88480,5,BULL,540,NA,21.26,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,NA,FALSE,VARQ,54,500
88351,5,BULL,546,1748,21.5,3.85,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,CRC in stom,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,107.39,TRUE,VARQ,54,500
88427,5,BULL,552,NA,21.73,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,610,NA,NA,FALSE,VARQ,55,500
87824,5,BULL,559,NA,22.01,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,600,NA,NA,FALSE,VARQ,55,500
88147,5,BULL,559,NA,22.01,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,606,NA,NA,FALSE,VARQ,55,500
88290,5,BULL,565,NA,22.24,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,608,NA,NA,FALSE,VARQ,56,500
88005,5,BULL,588,2146,23.15,4.73,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,NA,603,NA,105.56,TRUE,VARQ,58,500
87762,5,BULL,603,NA,23.74,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,599,NA,NA,FALSE,VARQ,60,600
87951,5,BULL,605,2408,23.82,5.31,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,NA,602,NA,108.74,TRUE,VARQ,60,600
88478,5,BULL,605,2652,23.82,5.85,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,RBT in Stom,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,119.76,TRUE,VARQ,60,600
88215,5,BULL,616,NA,24.25,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,607,NA,NA,FALSE,VARQ,61,600
88352,5,BULL,632,2793,24.88,6.16,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,110.64,TRUE,VARQ,63,600
87888,5,BULL,635,NA,25,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,NA,601,NA,NA,FALSE,VARQ,63,600
88349,5,BULL,635,2508,25,5.53,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,97.95,TRUE,VARQ,63,600
88110,5,BULL,641,NA,25.24,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,NA,605,NA,NA,FALSE,VARQ,64,600
88002,5,BULL,642,2334,25.28,5.15,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,NA,603,NA,88.21,TRUE,VARQ,64,600
87952,5,BULL,648,NA,25.51,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,NA,602,NA,NA,FALSE,VARQ,64,600
88426,5,BULL,648,NA,25.51,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,610,NA,NA,FALSE,VARQ,64,600
88479,5,BULL,648,NA,25.51,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,NA,FALSE,VARQ,64,600
88481,5,BULL,648,NA,25.51,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,NA,FALSE,VARQ,64,600
88475,5,BULL,651,2828,25.63,6.23,Female,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,102.5,TRUE,VARQ,65,600
88291,5,BULL,660,NA,25.98,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,608,NA,NA,FALSE,VARQ,66,600
88477,5,BULL,677,3664,26.65,8.08,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,611,NA,118.08,TRUE,VARQ,67,600
87763,5,BULL,686,NA,27.01,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,599,NA,NA,FALSE,VARQ,68,600
88353,5,BULL,686,NA,27.01,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,609,NA,NA,FALSE,VARQ,68,600
88425,5,BULL,686,NA,27.01,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,610,NA,NA,FALSE,VARQ,68,600
88214,5,BULL,699,NA,27.52,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,607,NA,NA,FALSE,VARQ,69,600
88287,5,BULL,700,2690,27.56,5.93,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOK in stomach,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,608,NA,78.43,TRUE,VARQ,70,700
87823,5,BULL,711,NA,27.99,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,600,NA,NA,FALSE,VARQ,71,700
88003,5,BULL,726,3506,28.58,7.73,Male,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,KOE in Stom,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,NA,603,NA,91.62,TRUE,VARQ,72,700
87760,5,BULL,749,NA,29.49,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,599,NA,NA,FALSE,VARQ,74,700
88146,5,BULL,762,NA,30,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,606,NA,NA,FALSE,VARQ,76,700
88150,5,BULL,775,NA,30.51,NA,NA,NA,5,13,2003,5/13/2003,Koocanusa,Rexford,1,live release,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,606,NA,NA,FALSE,VARQ,77,700
90131,5,BULL,254,NA,10,NA,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,live release,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,NA,625,NA,NA,FALSE,VARQ,25,200
89490,5,BULL,277,172,10.91,0.38,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,fish,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,614,NA,80.93,TRUE,VARQ,27,200
90021,5,BULL,290,215,11.42,0.47,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,623,NA,88.15,TRUE,VARQ,29,200
90084,5,BULL,292,248,11.5,0.55,Female,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,624,NA,99.61,TRUE,VARQ,29,200
89491,5,BULL,300,221,11.81,0.49,Female,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,fish,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,614,NA,81.85,TRUE,VARQ,30,300
90026,5,BULL,305,NA,12.01,NA,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,live release,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,623,NA,NA,FALSE,VARQ,30,300
89952,5,BULL,324,298,12.76,0.66,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,622,NA,87.62,TRUE,VARQ,32,300
89953,5,BULL,326,334,12.83,0.74,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,fish,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,622,NA,96.4,TRUE,VARQ,32,300
89884,5,BULL,335,302,13.19,0.67,Female,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,621,NA,80.33,TRUE,VARQ,33,300
90020,5,BULL,337,331,13.27,0.73,Female,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,623,NA,86.48,TRUE,VARQ,33,300
89582,5,BULL,338,343,13.31,0.76,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,NA,616,NA,88.83,TRUE,VARQ,33,300
90081,5,BULL,340,296,13.39,0.65,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,624,NA,75.31,TRUE,VARQ,34,300
90083,5,BULL,340,366,13.39,0.81,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,fish,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,624,NA,93.12,TRUE,VARQ,34,300
89718,5,BULL,354,370,13.94,0.82,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,NA,618,NA,83.4,TRUE,VARQ,35,300
89671,5,BULL,374,428,14.72,0.94,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,fish,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,617a,NA,81.81,TRUE,VARQ,37,300
89887,5,BULL,378,508,14.88,1.12,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,621,NA,94.06,TRUE,VARQ,37,300
89822,5,BULL,385,528,15.16,1.16,Female,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,620,NA,92.52,TRUE,VARQ,38,300
89824,5,BULL,390,598,15.35,1.32,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,620,NA,100.81,TRUE,VARQ,39,300
90082,5,BULL,392,550,15.43,1.21,Female,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,624,NA,91.31,TRUE,VARQ,39,300
89774,5,BULL,396,537,15.59,1.18,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,fish,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,619,NA,86.47,TRUE,VARQ,39,300
89772,5,BULL,408,531,16.06,1.17,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,619,NA,78.18,TRUE,VARQ,40,400
89537,5,BULL,432,NA,17.01,NA,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,live release,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,NA,615,NA,NA,FALSE,VARQ,43,400
90025,5,BULL,432,NA,17.01,NA,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,live release,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,623,NA,NA,FALSE,VARQ,43,400
89820,5,BULL,435,728,17.13,1.6,Female,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,620,NA,88.44,TRUE,VARQ,43,400
89773,5,BULL,440,692,17.32,1.53,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,fish,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,619,NA,81.24,TRUE,VARQ,44,400
90023,5,BULL,442,788,17.4,1.74,Female,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,623,NA,91.26,TRUE,VARQ,44,400
89890,5,BULL,445,NA,17.52,NA,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,live release,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,621,NA,NA,FALSE,VARQ,44,400
89950,5,BULL,448,766,17.64,1.69,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,622,NA,85.19,TRUE,VARQ,44,400
89536,5,BULL,456,883,17.95,1.95,Male,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,fish,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,NA,615,NA,93.12,TRUE,VARQ,45,400
89627,5,BULL,457,NA,17.99,NA,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,live release,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,NA,617,NA,NA,FALSE,VARQ,45,400
89827,5,BULL,470,NA,18.5,NA,NA,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,live release,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,620,NA,NA,FALSE,VARQ,47,400
89888,5,BULL,472,1032,18.58,2.28,Female,NA,5,11,2004,5/11/2004,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,NA,621,NA,98.14,TRUE,VARQ,47,400
